Date,Sales Channel,Product Name2,Customer ID,Customer Name,State,Discount,Sales,Sales Forecast
7/14/2023,Bancassurance,Marine,TC-21295,Toby Carlisle,Yangon,20.00%,$4 ,$7 
7/14/2023,Bancassurance,Cash In Transit,TC-21295,Toby Carlisle,Yangon,0.00%,$277 ,$414 
7/14/2023,Bancassurance,CAR/EAR,TC-21295,Toby Carlisle,Yangon,0.00%,$5 ,$7 
7/14/2023,Bancassurance,CAR/EAR,TC-21295,Toby Carlisle,Yangon,0.00%,$72 ,$108 
7/14/2023,Bancassurance,Cash In Transit,TC-21295,Toby Carlisle,Yangon,0.00%,$19 ,$28 
7/14/2023,Bancassurance,PA,TC-21295,Toby Carlisle,Yangon,0.00%,$141 ,$211 
7/14/2023,Bancassurance,Fire,TC-21295,Toby Carlisle,Yangon,20.00%,$470 ,$704 
3/30/2023,Bancassurance,CAR/EAR,TB-21400,Tom Boeckenhauer,Yangon,0.00%,$6 ,$9 
3/30/2023,Bancassurance,Fire,TB-21400,Tom Boeckenhauer,Yangon,20.00%,$165 ,$247 
1/31/2022,Travel,CAR/EAR,JK-15325,Jason Klamczynski,Loikaw,0.00%,$23 ,$35 
6/8/2023,Agency,Marine,BW-11200,Ben Wallace,Bago,80.00%,$12 ,$18 
11/2/2020,Bancassurance,Fire,SH-20395,Shahid Hopkins,Yangon,20.00%,$46 ,$69 
11/2/2020,Bancassurance,Industrial All Risk,SH-20395,Shahid Hopkins,Yangon,0.00%,$600 ,$544 
7/14/2023,Agency,Fidelity,JL-15835,John Lee,Pathein,20.00%,$9 ,$14 
7/14/2023,Agency,Fire,JL-15835,John Lee,Pathein,40.00%,"$2,600 ","$2,830 "
7/14/2023,Agency,Industrial All Risk,JL-15835,John Lee,Pathein,20.00%,$62 ,$93 
7/14/2023,Agency,Cash In Transit,JL-15835,John Lee,Pathein,20.00%,$397 ,$594 
7/14/2023,Agency,Industrial All Risk,JL-15835,John Lee,Pathein,20.00%,$239 ,$359 
7/14/2023,Agency,CAR/EAR,JL-15835,John Lee,Pathein,20.00%,$13 ,$20 
12/9/2023,Walk-in,Marine,JL-15835,John Lee,Hpa-an,0.00%,$29 ,$44 
12/9/2023,Walk-in,Cash In Safe,JL-15835,John Lee,Hpa-an,0.00%,$215 ,$322 
12/9/2023,Walk-in,Marine,JL-15835,John Lee,Hpa-an,0.00%,$16 ,$24 
12/9/2023,Walk-in,PA,JL-15835,John Lee,Hpa-an,0.00%,$146 ,$219 
12/9/2023,Walk-in,Industrial All Risk,JL-15835,John Lee,Hpa-an,0.00%,$15 ,$23 
12/9/2023,Walk-in,CAR/EAR,JL-15835,John Lee,Hpa-an,0.00%,$6 ,$9 
12/9/2023,Walk-in,Oversea Marine,JL-15835,John Lee,Hpa-an,0.00%,"$2,000 ","$2,097 "
9/5/2022,Agency,Marine,MD-17350,Maribeth Dona,Pathein,70.00%,$9 ,$13 
9/5/2022,Agency,Marine,MD-17350,Maribeth Dona,Pathein,70.00%,$9 ,$13 
9/5/2022,Agency,Motor,MD-17350,Maribeth Dona,Pathein,30.00%,$85 ,$128 
9/10/2020,Walk-in,CAR/EAR,CL-12565,Clay Ludtke,Sittwe,20.00%,$22 ,$33 
9/10/2020,Walk-in,Motor,CL-12565,Clay Ludtke,Sittwe,20.00%,"$2,400 ","$2,227 "
9/26/2023,Bancassurance,CAR/EAR,RA-19885,Ruben Ausman,Yangon,0.00%,$72 ,$108 
9/26/2023,Bancassurance,Cash In Transit,RA-19885,Ruben Ausman,Yangon,0.00%,$9 ,$14 
9/26/2023,Bancassurance,Fidelity,RA-19885,Ruben Ausman,Yangon,0.00%,$36 ,$54 
9/26/2023,Bancassurance,Marine,RA-19885,Ruben Ausman,Yangon,20.00%,$17 ,$26 
9/26/2023,Bancassurance,Marine,RA-19885,Ruben Ausman,Yangon,20.00%,"$1,500 ","$1,395 "
6/17/2022,Travel,Cash In Transit,LC-16885,Lena Creighton,Magwe,20.00%,$800 ,$399 
6/17/2022,Travel,Motor,LC-16885,Lena Creighton,Magwe,20.00%,$483 ,$724 
2/25/2023,Walk-in,Motor,SW-20245,Scot Wooten,Myitkyina,20.00%,$700 ,$295 
2/25/2023,Walk-in,Health/CI,SW-20245,Scot Wooten,Myitkyina,20.00%,$500 ,$347 
3/31/2023,Bancassurance,Bailee's Liability,HG-14965,Henry Goldwyn,Yangon,0.00%,$30 ,$44 
12/3/2023,Commercial,Cash In Transit,MV-17485,Mark Van Huff,Taunggyi,60.00%,$14 ,$20 
2/19/2022,Bancassurance,Fidelity,GT-14710,Greg Tran,Yangon,0.00%,$71 ,$106 
12/2/2023,Travel,Industrial All Risk,BS-11380,Bill Stewart,Magwe,20.00%,$114 ,$171 
12/2/2023,Travel,Marine,BS-11380,Bill Stewart,Magwe,70.00%,$37 ,$55 
12/2/2023,Travel,Health/CI,BS-11380,Bill Stewart,Magwe,70.00%,$242 ,$363 
12/2/2023,Travel,Fire,BS-11380,Bill Stewart,Magwe,20.00%,$50 ,$74 
12/2/2023,Travel,Cash In Transit,BS-11380,Bill Stewart,Magwe,20.00%,$509 ,$762 
12/2/2023,Travel,Fire,BS-11380,Bill Stewart,Magwe,20.00%,$57 ,$86 
12/2/2023,Travel,Motor,BS-11380,Bill Stewart,Magwe,20.00%,$907 ,"$1,358 "
10/10/2020,Commercial,Fire,CM-12715,Craig Molinari,Taunggyi,20.00%,$720 ,"$1,078 "
10/10/2020,Commercial,Fire,CM-12715,Craig Molinari,Taunggyi,20.00%,$756 ,"$1,132 "
10/10/2020,Commercial,Marine,CM-12715,Craig Molinari,Taunggyi,80.00%,$12 ,$18 
10/10/2020,Commercial,Marine,CM-12715,Craig Molinari,Taunggyi,80.00%,$1 ,$1 
9/5/2022,Commercial,Cash In Transit,EM-13825,Elizabeth Moffitt,Taunggyi,60.00%,$21 ,$32 
11/20/2020,Agency,CAR/EAR,KH-16330,Katharine Harms,Mandalay,0.00%,$35 ,$52 
11/20/2020,Agency,Fire,KH-16330,Katharine Harms,Mandalay,0.00%,$834 ,"$1,249 "
11/20/2020,Agency,Marine,KH-16330,Katharine Harms,Mandalay,20.00%,$13 ,$19 
11/20/2020,Agency,Fidelity,KH-16330,Katharine Harms,Mandalay,0.00%,$26 ,$39 
5/10/2020,Corporate,Health/CI,AF-10885,Art Foster,Dawei,50.00%,$900 ,$524 
5/10/2020,Corporate,CAR/EAR,AF-10885,Art Foster,Dawei,20.00%,$22 ,$33 
11/27/2023,Walk-in,Fidelity,JR-16210,Justin Ritter,Loikaw,0.00%,$158 ,$237 
11/27/2023,Walk-in,Marine,JR-16210,Justin Ritter,Loikaw,0.00%,$700 ,$746 
11/1/2020,Agency,Cash In Safe,DL-12925,Daniel Lacy,Mandalay,0.00%,$534 ,$800 
11/1/2020,Agency,Fidelity,DL-12925,Daniel Lacy,Mandalay,0.00%,$168 ,$252 
11/1/2020,Agency,Cash In Transit,DL-12925,Daniel Lacy,Mandalay,0.00%,$32 ,$47 
12/30/2022,Corporate,Motor,BD-11605,Brian Dahlen,Dawei,30.00%,$300 ,$256 
9/3/2022,Agency,Health/CI,RB-19570,Rob Beeghly,Bago,30.00%,$300 ,$298 
10/5/2023,Travel,PA,RB-19795,Ross Baird,Magwe,20.00%,$64 ,$96 
1/30/2022,Commercial,Motor,TB-21250,Tim Brockman,Monywa,20.00%,$800 ,$652 
1/30/2022,Commercial,Health/CI,TB-21250,Tim Brockman,Monywa,0.00%,$49 ,$73 
4/21/2023,Commercial,PA,KN-16390,Katherine Nockton,Taunggyi,20.00%,$48 ,$72 
4/21/2023,Commercial,Fidelity,KN-16390,Katherine Nockton,Taunggyi,20.00%,$21 ,$31 
12/5/2020,Bancassurance,CAR/EAR,RL-19615,Rob Lucas,Yangon,0.00%,$26 ,$40 
12/5/2020,Bancassurance,Fidelity,RL-19615,Rob Lucas,Yangon,0.00%,$49 ,$74 
12/5/2020,Bancassurance,CAR/EAR,RL-19615,Rob Lucas,Yangon,0.00%,$15 ,$22 
10/21/2020,Agency,Industrial All Risk,FH-14275,Frank Hawley,Bago,0.00%,$195 ,$292 
10/21/2020,Agency,Travel,FH-14275,Frank Hawley,Bago,0.00%,$591 ,$886 
10/21/2020,Agency,CAR/EAR,FH-14275,Frank Hawley,Bago,0.00%,$3 ,$4 
12/8/2021,Bancassurance,Industrial All Risk,YS-21880,Yana Sorensen,Yangon,0.00%,$222 ,$332 
12/8/2021,Bancassurance,PA,YS-21880,Yana Sorensen,Yangon,0.00%,$236 ,$353 
11/2/2020,Commercial,PA,SW-20755,Steven Ward,Monywa,0.00%,$42 ,$63 
11/2/2020,Commercial,Fire,SW-20755,Steven Ward,Monywa,20.00%,$53 ,$79 
12/18/2022,Corporate,Motor,PN-18775,Parhena Norris,Sittwe,0.00%,$900 ,$845 
11/23/2021,Travel,Cash In Safe,AT-10735,Annie Thurman,Loikaw,0.00%,"$4,000 ","$3,931 "
11/23/2021,Travel,CAR/EAR,AT-10735,Annie Thurman,Loikaw,0.00%,$18 ,$27 
8/13/2021,Corporate,Industrial All Risk,EJ-13720,Ed Jacobs,Dawei,20.00%,$423 ,$633 
4/16/2021,Agency,Motor,DM-13345,Denise Monton,Mandalay,10.00%,$128 ,$191 
3/21/2024,Agency,Fire,KH-16690,Kristen Hastings,Bago,0.00%,"$5,500 ","$5,241 "
3/21/2024,Agency,CAR/EAR,KH-16690,Kristen Hastings,Bago,0.00%,$14 ,$22 
3/21/2024,Agency,Fidelity,KH-16690,Kristen Hastings,Bago,0.00%,$123 ,$184 
3/21/2024,Agency,CAR/EAR,KH-16690,Kristen Hastings,Bago,0.00%,$9 ,$14 
3/21/2024,Agency,Marine,KH-16690,Kristen Hastings,Bago,0.00%,$123 ,$184 
11/16/2023,Bancassurance,Cash In Transit,MB-18085,Mick Brown,Yangon,0.00%,$17 ,$26 
9/25/2021,Agency,CAR/EAR,DK-12895,Dana Kaydos,Bago,20.00%,$200 ,$193 
9/5/2022,Corporate,Cash In Transit,DB-13210,Dean Braden,Dawei,20.00%,$58 ,$87 
9/5/2022,Corporate,Motor,DB-13210,Dean Braden,Dawei,30.00%,$71 ,$107 
9/5/2022,Corporate,CAR/EAR,DB-13210,Dean Braden,Dawei,20.00%,$8 ,$12 
9/5/2022,Corporate,Motor,DB-13210,Dean Braden,Dawei,30.00%,"$1,500 ","$1,329 "
4/20/2023,Agency,Marine,CV-12295,Christina VanderZanden,Pathein,0.00%,$250 ,$220 
4/20/2023,Agency,Marine,CV-12295,Christina VanderZanden,Pathein,0.00%,$37 ,$55 
6/15/2021,Bancassurance,Fire,GK-14620,Grace Kelly,Yangon,20.00%,$400 ,$338 
9/17/2020,Walk-in,CAR/EAR,JA-15970,Joseph Airdo,Sittwe,20.00%,$5 ,$8 
9/17/2020,Walk-in,CAR/EAR,JA-15970,Joseph Airdo,Sittwe,20.00%,$38 ,$57 
9/17/2020,Walk-in,Fidelity,JA-15970,Joseph Airdo,Sittwe,20.00%,$40 ,$60 
9/17/2020,Walk-in,Contractor's All Risk,JA-15970,Joseph Airdo,Sittwe,70.00%,$30 ,$45 
9/17/2020,Walk-in,Fidelity,JA-15970,Joseph Airdo,Sittwe,20.00%,$149 ,$223 
9/17/2020,Walk-in,PA,JA-15970,Joseph Airdo,Sittwe,20.00%,$56 ,$84 
7/8/2022,Walk-in,Fidelity,TH-21115,Thea Hudgings,Sittwe,0.00%,$13 ,$19 
5/27/2022,Agency,Cash In Transit,BS-11665,Brian Stugart,Bago,60.00%,$25 ,$38 
5/27/2022,Agency,Cash In Transit,BS-11665,Brian Stugart,Bago,60.00%,$6 ,$8 
5/27/2022,Agency,Industrial All Risk,BS-11665,Brian Stugart,Bago,20.00%,"$2,000 ","$1,943 "
12/24/2023,Commercial,Industrial All Risk,NS-18505,Neola Schneider,Taunggyi,20.00%,$264 ,$396 
5/3/2023,Bancassurance,Fidelity,MK-18160,Mike Kennedy,Yangon,0.00%,$26 ,$39 
5/3/2023,Bancassurance,CAR/EAR,MK-18160,Mike Kennedy,Yangon,0.00%,$23 ,$34 
2/22/2024,Bancassurance,Fidelity,SA-20830,Sue Ann Reed,Yangon,0.00%,$25 ,$29 
2/8/2021,Bancassurance,Fidelity,BH-11710,Brosina Hoffman,Sittwe,0.00%,$10 ,$14 
2/8/2021,Bancassurance,CAR/EAR,BH-11710,Brosina Hoffman,Sittwe,0.00%,$6 ,$9 
2/8/2021,Bancassurance,CAR/EAR,BH-11710,Brosina Hoffman,Sittwe,0.00%,$6 ,$9 
8/24/2021,Agency,Cash In Transit,SC-20380,Shahid Collister,Mandalay,0.00%,$15 ,$22 
11/30/2020,Corporate,Marine,RF-19345,Randy Ferguson,Dawei,70.00%,$7 ,$10 
12/10/2022,Agency,Fidelity,CM-12235,Chris McAfee,Mandalay,0.00%,$19 ,$28 
12/10/2022,Agency,Marine,CM-12235,Chris McAfee,Mandalay,20.00%,"$1,200 ","$1,018 "
10/27/2023,Bancassurance,Travel,JM-15655,Jim Mitchum,Yangon,20.00%,$190 ,$284 
10/27/2023,Bancassurance,Fire,JM-15655,Jim Mitchum,Yangon,20.00%,$72 ,$108 
11/25/2020,Bancassurance,Fire,RB-19435,Richard Bierner,Yangon,20.00%,"$1,000 ",$809 
11/25/2020,Bancassurance,Motor,RB-19435,Richard Bierner,Yangon,20.00%,"$1,200 ","$1,086 "
11/25/2020,Bancassurance,CAR/EAR,RB-19435,Richard Bierner,Yangon,0.00%,$7 ,$11 
7/14/2020,Bancassurance,Cash In Safe,SS-20515,Shirley Schmidt,Naypyitaw,0.00%,$39 ,$59 
5/23/2021,Agency,Cash In Safe,NM-18445,Nathan Mautz,Pathein,10.00%,"$1,500 ","$1,274 "
5/23/2021,Agency,Cash In Transit,NM-18445,Nathan Mautz,Pathein,0.00%,$75 ,$113 
11/21/2021,Travel,Cash In Safe,EM-14095,Eudokia Martin,Hpa-an,20.00%,$500 ,$488 
11/21/2021,Travel,PA,EM-14095,Eudokia Martin,Hpa-an,20.00%,$23 ,$35 
11/21/2021,Travel,CAR/EAR,EM-14095,Eudokia Martin,Hpa-an,20.00%,$17 ,$25 
3/30/2024,Commercial,CAR/EAR,MP-17470,Mark Packer,Taunggyi,20.00%,$336 ,$503 
3/30/2024,Commercial,Fire,MP-17470,Mark Packer,Taunggyi,20.00%,$252 ,$377 
3/30/2024,Commercial,Motor,MP-17470,Mark Packer,Taunggyi,30.00%,$127 ,$191 
12/29/2023,Walk-in,Motor,KH-16360,Katherine Hughes,Hpa-an,0.00%,"$1,900 ","$1,809 "
12/29/2023,Walk-in,Marine,KH-16360,Katherine Hughes,Hpa-an,0.00%,$13 ,$19 
12/29/2023,Walk-in,CAR/EAR,KH-16360,Katherine Hughes,Hpa-an,0.00%,$35 ,$52 
12/29/2023,Walk-in,Motor,KH-16360,Katherine Hughes,Hpa-an,0.00%,$301 ,$451 
12/29/2023,Walk-in,Motor,KH-16360,Katherine Hughes,Hpa-an,0.00%,$259 ,$388 
3/2/2023,Bancassurance,CAR/EAR,DB-13555,Dorothy Badders,Naypyitaw,0.00%,$60 ,$89 
3/2/2023,Bancassurance,CAR/EAR,DB-13555,Dorothy Badders,Naypyitaw,0.00%,$58 ,$87 
3/2/2023,Bancassurance,Health/CI,DB-13555,Dorothy Badders,Naypyitaw,0.00%,$900 ,$662 
3/2/2023,Bancassurance,Fidelity,DB-13555,Dorothy Badders,Naypyitaw,0.00%,$68 ,$102 
10/6/2022,Travel,Contractor's All Risk,LB-16795,Laurel Beltran,Magwe,70.00%,$704 ,"$1,054 "
10/6/2022,Travel,Marine,LB-16795,Laurel Beltran,Magwe,70.00%,$18 ,$27 
10/6/2022,Travel,Marine,LB-16795,Laurel Beltran,Magwe,70.00%,$12 ,$18 
10/6/2022,Travel,PA,LB-16795,Laurel Beltran,Magwe,20.00%,$68 ,$102 
4/5/2021,Bancassurance,Motor,CA-11965,Carol Adams,Yangon,20.00%,"$1,500 ","$1,336 "
9/9/2020,Walk-in,Contractor's All Risk,DL-12925,Daniel Lacy,Myitkyina,50.00%,"$2,000 ","$1,947 "
3/15/2022,Bancassurance,Marine,FC-14335,Fred Chung,Yangon,20.00%,$5 ,$7 
3/15/2022,Bancassurance,Motor,FC-14335,Fred Chung,Yangon,20.00%,"$1,900 ","$2,025 "
12/27/2021,Agency,Travel,DB-13120,David Bremer,Pathein,40.00%,"$2,500 ","$2,320 "
12/27/2021,Agency,CAR/EAR,DB-13120,David Bremer,Pathein,20.00%,$20 ,$30 
8/7/2023,Commercial,PA,CK-12205,Chloris Kastensmidt,Taunggyi,20.00%,$200 ,$179 
8/7/2023,Commercial,Industrial All Risk,CK-12205,Chloris Kastensmidt,Taunggyi,20.00%,$200 ,$177 
3/22/2021,Bancassurance,CAR/EAR,FW-14395,Fred Wasserman,Sittwe,0.00%,$20 ,$29 
11/30/2021,Corporate,Cash In Transit,JM-15865,John Murray,Sittwe,0.00%,$81 ,$121 
11/30/2021,Corporate,Fidelity,JM-15865,John Murray,Sittwe,0.00%,$26 ,$39 
4/15/2020,Bancassurance,Cash In Safe,PS-18970,Paul Stevenson,Yangon,0.00%,$107 ,$160 
4/15/2020,Bancassurance,Cash In Transit,PS-18970,Paul Stevenson,Yangon,0.00%,$300 ,$281 
7/30/2023,Agency,Marine,TC-21475,Tony Chapman,Pathein,70.00%,$77 ,$115 
6/1/2023,Corporate,Marine,CV-12805,Cynthia Voltz,Sittwe,0.00%,$54 ,$81 
1/7/2024,Commercial,Cash In Transit,VS-21820,Vivek Sundaresam,Taunggyi,60.00%,$200 ,$115 
1/7/2024,Commercial,Marine,VS-21820,Vivek Sundaresam,Taunggyi,80.00%,$10 ,$16 
9/29/2023,Bancassurance,CAR/EAR,SC-20575,Sonia Cooley,Yangon,0.00%,$99 ,$149 
9/13/2023,Walk-in,CAR/EAR,SG-20605,Speros Goranitis,Myitkyina,20.00%,$16 ,$24 
10/22/2020,Bancassurance,Cash In Transit,NB-18580,Nicole Brennan,Sittwe,0.00%,$130 ,$195 
10/4/2022,Walk-in,Marine,DR-12940,Daniel Raglin,Sittwe,0.00%,$30 ,$46 
10/4/2022,Walk-in,Oversea Marine,DR-12940,Daniel Raglin,Sittwe,0.00%,"$5,400 ","$8,087 "
10/4/2022,Walk-in,Industrial All Risk,DR-12940,Daniel Raglin,Sittwe,0.00%,$119 ,$178 
11/27/2021,Corporate,Fidelity,MA-17560,Matt Abelman,Malamyine,0.00%,$40 ,$60 
11/27/2021,Corporate,Fidelity,MA-17560,Matt Abelman,Malamyine,0.00%,$60 ,$90 
11/27/2021,Corporate,PA,MA-17560,Matt Abelman,Malamyine,0.00%,$400 ,$389 
11/27/2021,Corporate,Health/CI,MA-17560,Matt Abelman,Malamyine,0.00%,$260 ,$256 
11/27/2021,Corporate,Cash In Transit,MA-17560,Matt Abelman,Malamyine,0.00%,$39 ,$58 
11/27/2021,Corporate,Fidelity,MA-17560,Matt Abelman,Malamyine,0.00%,$155 ,$232 
11/27/2021,Corporate,Travel,MA-17560,Matt Abelman,Malamyine,30.00%,$700 ,$668 
5/6/2023,Bancassurance,Cash In Safe,TS-21655,Trudy Schmidt,Yangon,0.00%,$250 ,$229 
10/8/2020,Walk-in,PA,JG-15115,Jack Garza,Myitkyina,20.00%,$23 ,$35 
12/31/2020,Walk-in,Fidelity,KM-16375,Katherine Murray,Sittwe,0.00%,$300 ,$293 
12/31/2020,Walk-in,Fidelity,KM-16375,Katherine Murray,Sittwe,0.00%,$15 ,$22 
12/31/2020,Walk-in,PA,KM-16375,Katherine Murray,Sittwe,0.00%,"$2,600 ","$2,528 "
12/31/2020,Walk-in,Health/CI,KM-16375,Katherine Murray,Sittwe,0.00%,$600 ,$512 
12/31/2020,Walk-in,Motor,KM-16375,Katherine Murray,Sittwe,0.00%,"$1,000 ",$907 
4/28/2021,Agency,Cash In Safe,SD-20485,Shirley Daniels,Pathein,10.00%,$300 ,$280 
4/28/2021,Agency,Marine,SD-20485,Shirley Daniels,Pathein,0.00%,"$5,800 ","$5,710 "
2/14/2021,Agency,Marine,TT-21070,Ted Trevino,Mandalay,20.00%,$26 ,$40 
2/14/2021,Agency,Fire,TT-21070,Ted Trevino,Mandalay,0.00%,$626 ,$937 
11/25/2022,Agency,Travel,BB-11545,Brenda Bowman,Pathein,0.00%,"$2,500 ","$2,349 "
11/25/2022,Agency,Marine,BB-11545,Brenda Bowman,Pathein,0.00%,$17 ,$26 
11/25/2022,Agency,PA,BB-11545,Brenda Bowman,Pathein,0.00%,$160 ,$240 
7/15/2023,Agency,Cash In Safe,RS-19420,Ricardo Sperren,Bago,0.00%,$180 ,$269 
7/15/2023,Agency,Travel,RS-19420,Ricardo Sperren,Bago,0.00%,"$1,500 ","$1,307 "
7/15/2023,Agency,Fidelity,RS-19420,Ricardo Sperren,Bago,0.00%,$13 ,$19 
12/29/2020,Bancassurance,CAR/EAR,AI-10855,Arianne Irving,Yangon,0.00%,$89 ,$133 
12/29/2020,Bancassurance,Fire,AI-10855,Arianne Irving,Yangon,20.00%,$600 ,$479 
3/22/2022,Commercial,Motor,MC-17275,Marc Crier,Monywa,20.00%,$168 ,$251 
7/2/2023,Commercial,Fidelity,AH-10120,Adrian Hane,Taunggyi,20.00%,$164 ,$246 
7/2/2023,Commercial,Marine,AH-10120,Adrian Hane,Taunggyi,80.00%,$5 ,$8 
12/14/2023,Corporate,Oversea Marine,BF-11170,Ben Ferrer,Malamyine,0.00%,"$1,800 ","$1,797 "
12/14/2023,Corporate,Industrial All Risk,BF-11170,Ben Ferrer,Malamyine,0.00%,$74 ,$111 
12/14/2023,Corporate,Bailee's Liability,BF-11170,Ben Ferrer,Malamyine,0.00%,$26 ,$39 
12/14/2023,Corporate,CAR/EAR,BF-11170,Ben Ferrer,Malamyine,0.00%,$17 ,$26 
12/14/2023,Corporate,Travel,BF-11170,Ben Ferrer,Malamyine,30.00%,$527 ,$789 
8/26/2022,Agency,Fidelity,AA-10480,Andrew Allen,Pathein,0.00%,$12 ,$17 
8/26/2022,Agency,Fire,AA-10480,Andrew Allen,Pathein,0.00%,$210 ,$314 
8/26/2022,Agency,Travel,AA-10480,Andrew Allen,Pathein,0.00%,$700 ,$671 
8/26/2022,Agency,PA,AA-10480,Andrew Allen,Pathein,0.00%,$800 ,$719 
8/26/2022,Agency,CAR/EAR,AA-10480,Andrew Allen,Pathein,0.00%,$9 ,$13 
10/15/2023,Walk-in,CAR/EAR,SV-20815,Stuart Van,Sittwe,0.00%,$12 ,$17 
10/25/2020,Corporate,PA,EH-14185,Evan Henry,Dawei,20.00%,$41 ,$61 
10/25/2020,Corporate,Marine,EH-14185,Evan Henry,Dawei,70.00%,$14 ,$21 
4/2/2021,Travel,Fire,JL-15850,John Lucas,Hpa-an,20.00%,$88 ,$131 
10/28/2023,Walk-in,Cash In Transit,JM-15250,Janet Martin,Myitkyina,20.00%,$78 ,$117 
10/28/2023,Walk-in,Industrial All Risk,JM-15250,Janet Martin,Myitkyina,20.00%,$147 ,$220 
10/28/2023,Walk-in,Fidelity,JM-15250,Janet Martin,Myitkyina,20.00%,$48 ,$72 
12/5/2020,Bancassurance,Cash In Safe,JB-15925,Joni Blumstein,Yangon,0.00%,$900 ,$375 
11/3/2023,Corporate,PA,PB-19105,Peter Bühler,Dawei,20.00%,$41 ,$61 
1/6/2021,Travel,Fidelity,SP-20620,Stefania Perrino,Magwe,20.00%,$30 ,$44 
1/6/2021,Travel,Marine,SP-20620,Stefania Perrino,Magwe,70.00%,$2 ,$3 
9/9/2023,Bancassurance,PA,MC-17605,Matt Connell,Yangon,0.00%,$160 ,$240 
1/5/2021,Agency,CAR/EAR,BG-11695,Brooke Gillingham,Mandalay,0.00%,$60 ,$89 
1/5/2021,Agency,CAR/EAR,BG-11695,Brooke Gillingham,Mandalay,0.00%,$17 ,$26 
1/5/2021,Agency,Marine,BG-11695,Brooke Gillingham,Mandalay,20.00%,$13 ,$20 
4/16/2023,Bancassurance,Cash In Safe,JO-15550,Jesus Ocampo,Yangon,0.00%,$41 ,$61 
9/10/2021,Commercial,Motor,AR-10345,Alex Russell,Taunggyi,30.00%,$180 ,$269 
9/25/2022,Agency,Cash In Safe,TS-21505,Tony Sayre,Pathein,20.00%,$700 ,$429 
9/25/2022,Agency,Industrial All Risk,TS-21505,Tony Sayre,Pathein,20.00%,$24 ,$36 
9/25/2022,Agency,Industrial All Risk,TS-21505,Tony Sayre,Pathein,20.00%,$900 ,$497 
3/16/2021,Agency,CAR/EAR,JK-15640,Jim Kriz,Mandalay,0.00%,$18 ,$26 
11/26/2022,Commercial,CAR/EAR,GA-14515,George Ashbrook,Taunggyi,20.00%,$18 ,$27 
9/26/2022,Corporate,PA,TN-21040,Tanja Norvell,Dawei,20.00%,$900 ,$647 
6/13/2023,Commercial,Motor,TW-21025,Tamara Willingham,Monywa,20.00%,$500 ,$436 
9/18/2023,Commercial,CAR/EAR,PA-19060,Pete Armstrong,Taunggyi,20.00%,$115 ,$172 
6/2/2023,Commercial,Fidelity,JD-15790,John Dryer,Taunggyi,20.00%,$11 ,$16 
5/15/2022,Agency,Fidelity,MN-17935,Michael Nguyen,Pathein,20.00%,$15 ,$23 
9/15/2023,Commercial,CAR/EAR,GM-14500,Gene McClure,Monywa,0.00%,$12 ,$19 
8/22/2022,Commercial,Fidelity,DG-13300,Deirdre Greer,Monywa,0.00%,$19 ,$29 
5/30/2020,Agency,Marine,JG-15160,James Galang,Mandalay,20.00%,$70 ,$105 
12/18/2023,Walk-in,CAR/EAR,AG-10330,Alex Grayson,Myitkyina,20.00%,$13 ,$19 
7/30/2023,Corporate,Fire,JF-15355,Jay Fein,Naypyitaw,0.00%,$90 ,$135 
11/21/2020,Bancassurance,Fidelity,SC-20680,Steve Carroll,Yangon,0.00%,$7 ,$10 
11/21/2020,Bancassurance,PA,SC-20680,Steve Carroll,Yangon,0.00%,$95 ,$142 
9/24/2021,Travel,Fire,CM-11935,Carlos Meador,Hpa-an,20.00%,$35 ,$53 
8/20/2023,Bancassurance,Fidelity,KT-16480,Kean Thornton,Yangon,0.00%,$26 ,$39 
6/17/2022,Bancassurance,Marine,CP-12340,Christine Phan,Sittwe,0.00%,$8 ,$12 
6/17/2022,Bancassurance,Fire,CP-12340,Christine Phan,Sittwe,0.00%,$900 ,$849 
6/17/2022,Bancassurance,CAR/EAR,CP-12340,Christine Phan,Sittwe,0.00%,$10 ,$15 
12/19/2021,Agency,PA,EK-13795,Eileen Kiefer,Bago,20.00%,$25 ,$38 
5/31/2021,Agency,CAR/EAR,CW-11905,Carl Weiss,Mandalay,0.00%,$8 ,$11 
6/18/2021,Agency,Cash In Transit,KH-16510,Keith Herrera,Bago,0.00%,$61 ,$91 
6/18/2021,Agency,Industrial All Risk,KH-16510,Keith Herrera,Bago,0.00%,$800 ,$674 
6/18/2021,Agency,Marine,KH-16510,Keith Herrera,Bago,0.00%,$35 ,$52 
6/18/2021,Agency,Fire,KH-16510,Keith Herrera,Bago,0.00%,$900 ,$701 
6/18/2021,Agency,Marine,KH-16510,Keith Herrera,Bago,0.00%,$33 ,$49 
11/30/2021,Walk-in,Cash In Transit,AB-10600,Ann Blume,Myitkyina,20.00%,$17 ,$26 
12/21/2021,Agency,CAR/EAR,AH-10075,Adam Hart,Pathein,20.00%,$3 ,$5 
11/17/2023,Walk-in,Fidelity,CK-12595,Clytie Kelty,Myitkyina,20.00%,$400 ,$402 
11/17/2023,Walk-in,PA,CK-12595,Clytie Kelty,Myitkyina,20.00%,$600 ,$646 
11/13/2023,Agency,Fire,SP-20620,Stefania Perrino,Mandalay,0.00%,$44 ,$65 
11/13/2023,Agency,Cash In Transit,SP-20620,Stefania Perrino,Mandalay,0.00%,$200 ,$232 
